date,review,rating,isEdited,userName,title
15-07-2018 17:49,"This is the worst payment app I have ever used. One representative at Metro Zirakpur informed that I will get 100 INR cashback on the shopping of 2000 INR. I tried to pay by phonepe and the amount deducted from my credit card but the transaction was declined by phonepe. I told this to rep. but she said that it's not phonepe app fault it’s your bank and try again. That’s just rude. 
I raised a ticket via app but did not receive any followup yet. 
Again today I was told that on jio phone recharge they are giving 75 INR cashback but I got 15 inr only. I tried to raise a ticket but it is not working. 
This is just a bad app and worst customer care.",1,FALSE,Worst payment app,Abhinav1212121
01-09-2018 12:08,"There is no option of editing or removing the saved account details. So, if you want to remove any account after transferring money after a few times, the option is not provided. Please bring an option to remove the saved account details.

Thanks in advance :)",5,FALSE,Editing/ Removing saved account details,K vikash
12-04-2018 08:59,It is a very usefull app and the big thing is it is an indian app but this app should also have the feature to send money to those contacts wo do not have their bank account linked to the app but have account on PhonePe.... otherwise it is an very usefull app i hope developers will think towards this concept...,5,FALSE,Sending money to other person,luicifer0803
09-12-2018 10:11,"If you guys want to make money by cheating the people of India, let me tell u It will only get you so far. If you want to compete in the market make sure you guys fulfill your promises. All these advertisements in the T.V for cash back offers and then when it comes to deliver, you guys back off. This wont take you far. Atleast paytm gives the customer whatever it offers. Not like you people trying to cheat people. Today i did my first transaction on PhonePe and it was the last. I’m deleting this app from my phone. Bloody Cheaters!!!
*Beware* guys do no download this app. Its not worth it.",1,FALSE,Horrible Experience,ankurtyagi
18-10-2018 04:03,"Actually i am using my phone for all my transactions from a long time ago ( 5 years) and at first of course it is sbt online and online sbi then hdfc net banking, sib mirror and plus, yono, payzap, tez, bhim, paytm etc but this one PHONEPE is really superb with best userfriendly interface, fast and error less. But you should increase the daily limit from 1 lakh to some 2 or 3 lakhs.",5,FALSE,most efficient among all apps,Anilkumar edamana
31-12-2018 14:00,"PhonePe app has too many hidden terms and conditions to be eligible for the cashback scratch card. Already made several transactions on PhonePe but haven't been able to win a single Cashback scratch card yet. 

Better use Paytm or Google Pay who live upto their promised Cashback offers.  

Three star is for app UI and ease of process flow.",5,FALSE,Google Pay or Paym is Better,Noavailalenicname
27-04-2018 14:32,"One of the worst app you will ever come across. They dont even accept their mistake. And they backout from the problem. And even do fake promises of placing a call with head executive. They transacted my money into some other account and now they are say we dont know anything about it sir. 
Kindly use this app at your own risk.",5,FALSE,Transaction of money into other account.,rakshit bhandari
13-09-2018 11:16,"Have been using this app for months. Did not come across any issue with recharges, bill payments and transfer of money to other’s account and self accounts. I do transactions with peace of mind. Kudos to the developers. Great job. On suggestion it you can display people from contact list on the app.",5,FALSE,Extremely reliable and secure app,cparvez
20-10-2018 11:46,"One upon a time i click a option of deactivate wallet by fault but companies constumer care says  the wallet will deactivate onces then not activate again
This is wrong thing and policy of ur company because when i click the option then i not receiving  and ur capp not showing any warning in  deactivation  option that is the iser will deactivating a wallet once then not activate again. 
When ur showing thats warnings  so yy I deactivate my wallet 
All of you team say that  how i can receive any cashback  this is a big fault by you 
You make fool all costumers by provided this.  Types of policies ....",1,FALSE,Wallet deactivated,narendrameena18
06-03-2018 04:56,This app is working perfect and fast and hope fully can make few more option like the Aadhar link and KYC there is many issue if we change the number and the KYC is not been approved and the otp for KYC is been sent to old number which is not been used ..so hopefully please look into this issue,5,FALSE,Money transfer and otp,Vamsi lingampalli
03-09-2018 08:17,"I’m getting very poor service from PhonePe..
First I created PhonePe wallet after completing KYC and all it it got deactivated.. when I called them and asked to reactivate they simply said 
“there’s no option like that you better create new wallet “

After some days I created new wallet again with another no. and asked them for referral cash offer.. again same answer 
“ we cannot get now “. 
Then executive placed me on hold to talk to supervisor who never came to line.. then I ended up listening to disconnection sound after waiting and waiting..!

“I seriously suggest you guys offers may lead people here but its the service which holds them” here I’m classic example of wasting time with out doing (unable to do) any transaction..!",3,FALSE,Very poor Coustumer Support..!,Harish Kakarla
