date,review,rating,isEdited,title,userName,developerResponse
16-12-2021 08:20,Please sir add credit card option in ios also.. i have axis ace card and it will use in only google pay app. But in ios you don’t gave option to add credit card... please add this feature,3,FALSE,Rahul_Puri,Add credit card option,
15-12-2021 04:42,Why addition of credit card option not made available for ios??,3,FALSE,r.s.ram,Credit card Addition option not available,
14-01-2021 17:31,I had tried twice uninstall and install but not verified my account .. This is my disappointment about google pay .. Anybody’s help me and solve this issues,5,FALSE,Kumarbtechft,Not working in iPhone 5s,
26-11-2021 14:42,"I'm unable to transact as mostly transactions are failing with a message that payment declined from the bank but I checked with both my bank accounts for the sam2 and there is no issue from thier side 

Kindly check and resolve the issue",3,FALSE,jasdeep17792,Transaction issue,
02-11-2021 15:07,"While there is no denying that gpay is one of the best payment system operator, they need to look into the amount paid by them as cash back. Today, I recieved a princely sum of Re. 1 as cashback. Rs. 5 and 3 seem to be favourite. Please some one tell gpay that in India even a beggar doesn’t accept these amounts as alm.",3,FALSE,vj mumbai,Mediocre,
18-12-2021 13:45,"I have bad reviews for google pay i have used google pay few years ago but amount not credit is still in google pay id and my emergency urgent works is stop so, i have requested to google pay my money is fastest transferred in receiver account my refrence transaction id(“CICA”-jFDQ)",2,FALSE,ruts vadhel,Amount not credit problem,
30-07-2021 07:04,"I don’t know why it’s not working in this model.  If, it’s can’t b fixed then as per u, it means one should not buy or use the same mobile for long period.",5,FALSE,not trustable app,NOT WORKING IN IPHONE 5s,
29-09-2021 11:22,"Unable to make any transactions. Getting retry again and if we retry again and again bank will block our cards. Pathetic service from Google. 

Also the recent google pay policies hold the users responsible in case they ( google pay ) mishandle the users financial data or a hack happens. 

They are basically not taking any responsibility if you loose your money.

I think Google Pay is not disclosing their vulnerabilities and security flaws. Instead of fixing them they are putting the blame on customers with statements like its your fault to use the app.",2,FALSE,..2021..,Server failure,
27-06-2021 15:55,This is very unfortunate that Google Pay business app is not available on iOS Platform till today. Please launch it soon,4,FALSE,_SandeepSharma_,Non availability of Google Pay business app on iOS Platform,
06-02-2021 07:59,"Google pay in my phone automatically get updated due to which my bank accounts get unlinked from the app, and when I tried to link it again it asking for iOS 13.4 version and above, but my phone is upto date currently which is below iOS 13.4, so tell me what to do, I can’t afford new iOS to use google pay. Although it doesn’t make sense",1,FALSE,@nirbhao,Do I need to buy new iOS device to use app,
25-09-2021 13:39,Google please bring instant scan and pay widget for faster daily transaction.,5,FALSE,sumit Zambre,Please bring instant scan and pay widget,
18-11-2021 21:29,"Dear Technical team 
From the time I have migrated from iPhone 6 Plus to iPhone 11 , And I have not changed my cell number as provided to my bank, 
but still facing the following issues 
I am unable to add my bank account ,
# The two errors are ( 1008 )
# & unable to activate UPI ID 

I have Tried all the possibilities like deleting and re-installing the g-pay  app, switching off &  restarting my i-phone ,And just for your information there is no issue from my bank 
It’s been 2 months & still your team is only giving excuses , but no results, Request you to solve the issue ASAP",1,FALSE,sa123il,Unable to add bank account,
18-11-2021 10:12,"First there is always server problem on Google pay when I make payments there’s server problem 
Second when someone is making payment via Google pay on my number there’s error message coming on sender device (sending money to this (person that is me)is too risky now m unable to receive payments!",1,FALSE,APPLE IS LOVE 🍎,Worst app,
09-11-2021 15:59,Why the business app is not available on IOS version? All other payments app included their business app in IOS version. Add business app as early as possible.,4,FALSE,jskdkdbshhsns,Problem,
29-10-2021 14:16,The only thing irritates me for making payments on GP is it asks for location for every payment. I don’t prefer gp only for this. Users are always in hurry while making payments.,4,FALSE,surajkhabale,Usability,
23-09-2021 01:18,"What is the reason my account number not link with google pay..pls solve this issue. I am waiting for your reply.
Thank you 
Haja",5,FALSE,Haja moinudeen,Dear team,
18-09-2021 06:13,"Whenever I try to call the support center they are always busy with another call , why so ? If you have such a big company called google then you should be able to connect the customers as soon as they contact you . Very disappointed ! Never expected .",1,FALSE,rocky69rocky,Customer care service is extremely worse .,
09-09-2021 08:40,"am not able to see option to add credit card in gpay ios
just bank account!!!",4,FALSE,Ankitjpk,No debit / credit card can be added in ios,
20-06-2021 03:08,"Could not able to activate my bank account no with iPhone 6. Version 12.4, could don’t able to upgrade it . where gpay ask for version v13.",4,FALSE,vishruththilak,iPhone 6,
18-05-2021 03:02,"Team,
GPay is my all time favourite application. Now I’m trying to add my credit card for bill payment, but I don’t see an option for that. Why managing cards option is not available for iOS users?
Please help.",3,FALSE,sachinhs01,Unable to add Debit/Credit card,
05-05-2021 07:25,When i updated the app yesterday it seems optimised well. But sometimes the app don’t open and while checking the balance I can’t back from the balance screen,3,FALSE,dragonscoming,App crashes when updated,
18-04-2021 14:24,I unfortunately deleted my google pay app .. then I reinstalled in my device but ... there i m  facing lot of problems in restoring my account ... there message not send is coming and not able to login into my account plz solve this .. issue ..,2,FALSE,pkcking270203,( Action requires ) not able to restore my account,
