Date,UPI Banks,Volume (Mn) By Customers,Value (Cr) by Customers,Month,Year,Sentiment_Score_GooglePay,Sentiment_Score_PhonePe,Sentiment_Score_Paytm
01-08-2017,PhonePe,2.723656565,4444.136746,August,2017,,,
02-08-2017,PhonePe,2.738435162,4448.426261,August,2017,,,
03-08-2017,PhonePe,2.778939514,4447.36178,August,2017,,,
04-08-2017,PhonePe,2.643693806,4441.487972,August,2017,,,
05-08-2017,PhonePe,2.63660369,4429.953233,August,2017,,,
06-08-2017,PhonePe,2.637748817,4438.229912,August,2017,,,
07-08-2017,PhonePe,2.677447595,4446.844632,August,2017,,,
08-08-2017,PhonePe,2.575972584,4464.849626,August,2017,,,
09-08-2017,PhonePe,2.640300686,4443.016375,August,2017,,,
10-08-2017,PhonePe,2.624528848,4428.545704,August,2017,,,
11-08-2017,PhonePe,2.549626,4430.365694,August,2017,,,
12-08-2017,PhonePe,2.493759529,4451.130008,August,2017,,,
13-08-2017,PhonePe,2.785483299,4419.461682,August,2017,,,
14-08-2017,PhonePe,2.649079039,4445.204031,August,2017,,,
15-08-2017,PhonePe,2.854785959,4448.598843,August,2017,,,
16-08-2017,PhonePe,2.656670591,4441.605279,August,2017,,,
17-08-2017,PhonePe,2.70410968,4436.139345,August,2017,,,
18-08-2017,PhonePe,2.798141819,4434.755103,August,2017,,,
19-08-2017,PhonePe,2.933182256,4430.40994,August,2017,,,
20-08-2017,PhonePe,2.741247617,4446.789189,August,2017,,,
21-08-2017,PhonePe,2.797729222,4425.593957,August,2017,,,
22-08-2017,PhonePe,2.557874863,4434.241889,August,2017,,,
23-08-2017,PhonePe,2.665521221,4426.754043,August,2017,,,
24-08-2017,PhonePe,2.754478025,4458.50451,August,2017,,,
25-08-2017,PhonePe,2.749038621,4445.805383,August,2017,,,
26-08-2017,PhonePe,2.909577458,4436.858973,August,2017,,,
27-08-2017,PhonePe,2.697912786,4439.465751,August,2017,,,
28-08-2017,PhonePe,2.71226476,4438.677523,August,2017,,,
29-08-2017,PhonePe,2.712983284,4427.928925,August,2017,,,
30-08-2017,PhonePe,2.547151457,4445.321287,August,2017,,,
31-08-2017,PhonePe,2.671107744,4436.669923,August,2017,,,
01-08-2017,Paytm Payments Bank App,0.541971195,629.5067501,August,2017,,,
02-08-2017,Paytm Payments Bank App,0.605840293,605.1534823,August,2017,,,
03-08-2017,Paytm Payments Bank App,0.576341909,604.0512573,August,2017,,,
04-08-2017,Paytm Payments Bank App,0.463213784,623.1610034,August,2017,,,
05-08-2017,Paytm Payments Bank App,0.512124946,605.1703251,August,2017,,,
06-08-2017,Paytm Payments Bank App,0.541778016,617.2410429,August,2017,,,
07-08-2017,Paytm Payments Bank App,0.529688219,621.0619036,August,2017,,,
08-08-2017,Paytm Payments Bank App,0.624730619,617.4909859,August,2017,,,
09-08-2017,Paytm Payments Bank App,0.499069139,601.8703453,August,2017,,,
10-08-2017,Paytm Payments Bank App,0.739313164,620.3707018,August,2017,,,
11-08-2017,Paytm Payments Bank App,0.697568406,610.2382937,August,2017,,,
12-08-2017,Paytm Payments Bank App,0.489720906,626.175552,August,2017,,,
13-08-2017,Paytm Payments Bank App,0.628435187,609.256564,August,2017,,,
14-08-2017,Paytm Payments Bank App,0.761368858,621.3553389,August,2017,,,
15-08-2017,Paytm Payments Bank App,0.680799436,609.5871179,August,2017,,,
16-08-2017,Paytm Payments Bank App,0.726645776,606.4350638,August,2017,,,
17-08-2017,Paytm Payments Bank App,0.668317821,603.5691746,August,2017,,,
18-08-2017,Paytm Payments Bank App,0.608173043,616.2159615,August,2017,,,
19-08-2017,Paytm Payments Bank App,0.532875842,601.3532568,August,2017,,,
20-08-2017,Paytm Payments Bank App,0.644572103,603.8407598,August,2017,,,
21-08-2017,Paytm Payments Bank App,0.603079868,604.60487,August,2017,,,
22-08-2017,Paytm Payments Bank App,0.596944741,614.3598761,August,2017,,,
23-08-2017,Paytm Payments Bank App,0.612899208,604.6227818,August,2017,,,
24-08-2017,Paytm Payments Bank App,0.810288219,591.7160695,August,2017,,,
25-08-2017,Paytm Payments Bank App,0.654840633,608.7632538,August,2017,,,
26-08-2017,Paytm Payments Bank App,0.593647506,616.785169,August,2017,,,
27-08-2017,Paytm Payments Bank App,0.687735403,604.4313862,August,2017,,,
28-08-2017,Paytm Payments Bank App,0.68505122,622.9715643,August,2017,,,
29-08-2017,Paytm Payments Bank App,0.810291926,618.9150694,August,2017,,,
30-08-2017,Paytm Payments Bank App,0.598499001,610.5101103,August,2017,,,
31-08-2017,Paytm Payments Bank App,0.570567041,610.5837839,August,2017,,,
01-09-2017,Google Pay,2.355492793,3871.425348,September,2017,,,
02-09-2017,Google Pay,2.380300476,3871.96258,September,2017,,,
03-09-2017,Google Pay,2.214772175,3861.897785,September,2017,,,
04-09-2017,Google Pay,2.400250394,3873.63407,September,2017,,,
05-09-2017,Google Pay,2.370734699,3864.642733,September,2017,,,
06-09-2017,Google Pay,2.197838499,3875.115734,September,2017,,,
07-09-2017,Google Pay,2.230489229,3874.389486,September,2017,,,
08-09-2017,Google Pay,2.320439748,3897.181817,September,2017,,,
09-09-2017,Google Pay,2.306128189,3880.373292,September,2017,,,
10-09-2017,Google Pay,2.21668474,3881.297687,September,2017,,,
11-09-2017,Google Pay,2.415774321,3885.016601,September,2017,,,
12-09-2017,Google Pay,2.224055068,3887.671278,September,2017,,,
13-09-2017,Google Pay,2.252051642,3876.059831,September,2017,,,
14-09-2017,Google Pay,2.520467285,3870.872275,September,2017,,,
15-09-2017,Google Pay,2.303226289,3879.728882,September,2017,,,
16-09-2017,Google Pay,2.163052775,3871.514295,September,2017,,,
17-09-2017,Google Pay,2.102167344,3871.57532,September,2017,,,
18-09-2017,Google Pay,2.198074151,3875.699471,September,2017,0.608466667,,
19-09-2017,Google Pay,2.180705222,3872.457762,September,2017,0.7993,,
20-09-2017,Google Pay,2.121752961,3879.268236,September,2017,-0.6908,-0.6065,0.803366667
21-09-2017,Google Pay,2.390952218,3871.604642,September,2017,0.6478,0.4019,
22-09-2017,Google Pay,2.382008572,3861.087554,September,2017,0.9606,0.3818,0.1779
23-09-2017,Google Pay,2.296079274,3883.308576,September,2017,,,
24-09-2017,Google Pay,2.382825907,3864.032679,September,2017,0.6433,,
25-09-2017,Google Pay,2.218248681,3870.428984,September,2017,,,-0.8259
26-09-2017,Google Pay,2.079807355,3867.347311,September,2017,-0.8402,,-0.32425
27-09-2017,Google Pay,2.271533896,3869.893171,September,2017,,,-0.63655
28-09-2017,Google Pay,2.133987181,3870.985738,September,2017,,,-0.825
29-09-2017,Google Pay,2.233453612,3883.000221,September,2017,,0.357833333,0.8679
30-09-2017,Google Pay,2.336654583,3859.697222,September,2017,,0,
01-09-2017,PhonePe,3.136236604,4808.336133,September,2017,,,
02-09-2017,PhonePe,3.071119156,4806.938581,September,2017,,,
03-09-2017,PhonePe,2.926432888,4810.202511,September,2017,,,
04-09-2017,PhonePe,3.03265098,4818.15691,September,2017,,,
05-09-2017,PhonePe,2.925032199,4835.218086,September,2017,,,
06-09-2017,PhonePe,2.931345902,4805.954639,September,2017,,,
07-09-2017,PhonePe,3.074313384,4826.164515,September,2017,,,
08-09-2017,PhonePe,2.716994548,4813.079261,September,2017,,,
09-09-2017,PhonePe,2.914819009,4817.279277,September,2017,,,
10-09-2017,PhonePe,3.02541569,4819.95135,September,2017,,,
11-09-2017,PhonePe,2.833615548,4810.8398,September,2017,,,
12-09-2017,PhonePe,3.145381513,4809.591961,September,2017,,,
13-09-2017,PhonePe,2.969741063,4800.13839,September,2017,,,
14-09-2017,PhonePe,2.895239075,4799.914043,September,2017,,,
15-09-2017,PhonePe,3.0626542,4808.202806,September,2017,,,
16-09-2017,PhonePe,2.853391961,4802.851807,September,2017,,,
17-09-2017,PhonePe,3.017408322,4804.963879,September,2017,,,
18-09-2017,PhonePe,2.892805414,4814.664728,September,2017,0.608466667,,
19-09-2017,PhonePe,2.772844112,4807.746595,September,2017,0.7993,,
20-09-2017,PhonePe,2.78079967,4791.14366,September,2017,-0.6908,-0.6065,0.803366667
21-09-2017,PhonePe,3.020918132,4811.281573,September,2017,0.6478,0.4019,
22-09-2017,PhonePe,3.072094108,4815.948874,September,2017,0.9606,0.3818,0.1779
23-09-2017,PhonePe,2.983755,4837.166581,September,2017,,,
24-09-2017,PhonePe,2.998680105,4813.955513,September,2017,0.6433,,
25-09-2017,PhonePe,2.845391705,4816.072521,September,2017,,,-0.8259
26-09-2017,PhonePe,2.896747393,4803.557117,September,2017,-0.8402,,-0.32425
27-09-2017,PhonePe,2.988968153,4811.082619,September,2017,,,-0.63655
28-09-2017,PhonePe,3.109131915,4803.984315,September,2017,,,-0.825
29-09-2017,PhonePe,3.002168927,4810.464853,September,2017,,0.357833333,0.8679
30-09-2017,PhonePe,3.083751824,4799.917149,September,2017,,0,
01-09-2017,Paytm Payments Bank App,0.656781277,680.5350487,September,2017,,,
02-09-2017,Paytm Payments Bank App,0.549004442,669.8479932,September,2017,,,
03-09-2017,Paytm Payments Bank App,0.577587188,678.4576982,September,2017,,,
04-09-2017,Paytm Payments Bank App,0.724616216,680.1515596,September,2017,,,
05-09-2017,Paytm Payments Bank App,0.538850392,665.1986255,September,2017,,,
06-09-2017,Paytm Payments Bank App,0.76353237,671.1184918,September,2017,,,
07-09-2017,Paytm Payments Bank App,0.58396645,677.4217011,September,2017,,,
08-09-2017,Paytm Payments Bank App,0.594178613,679.232634,September,2017,,,
09-09-2017,Paytm Payments Bank App,0.624698623,668.0424372,September,2017,,,
10-09-2017,Paytm Payments Bank App,0.723835038,665.8266764,September,2017,,,
11-09-2017,Paytm Payments Bank App,0.716161754,700.9793775,September,2017,,,
12-09-2017,Paytm Payments Bank App,0.72971449,680.9623342,September,2017,,,
13-09-2017,Paytm Payments Bank App,0.635441242,659.165758,September,2017,,,
14-09-2017,Paytm Payments Bank App,0.8131701,690.5772291,September,2017,,,
15-09-2017,Paytm Payments Bank App,0.653917752,686.3259073,September,2017,,,
16-09-2017,Paytm Payments Bank App,0.63015711,660.0149008,September,2017,,,
17-09-2017,Paytm Payments Bank App,0.576142192,675.9771839,September,2017,,,
18-09-2017,Paytm Payments Bank App,0.610038678,676.7718438,September,2017,0.608466667,,
19-09-2017,Paytm Payments Bank App,0.674861994,664.7961917,September,2017,0.7993,,
20-09-2017,Paytm Payments Bank App,0.688421849,685.3434705,September,2017,-0.6908,-0.6065,0.803366667
21-09-2017,Paytm Payments Bank App,0.653241751,655.5191841,September,2017,0.6478,0.4019,
22-09-2017,Paytm Payments Bank App,0.68141195,696.8996808,September,2017,0.9606,0.3818,0.1779
23-09-2017,Paytm Payments Bank App,0.554256985,685.614829,September,2017,,,
24-09-2017,Paytm Payments Bank App,0.730024094,676.7749668,September,2017,0.6433,,
25-09-2017,Paytm Payments Bank App,0.589420881,671.7345414,September,2017,,,-0.8259
26-09-2017,Paytm Payments Bank App,0.64398083,681.9660637,September,2017,-0.8402,,-0.32425
27-09-2017,Paytm Payments Bank App,0.687591969,659.0384855,September,2017,,,-0.63655
28-09-2017,Paytm Payments Bank App,0.666891284,672.6176122,September,2017,,,-0.825
29-09-2017,Paytm Payments Bank App,0.663634826,677.6118454,September,2017,,0.357833333,0.8679
30-09-2017,Paytm Payments Bank App,0.614314855,668.4435032,September,2017,,0,
01-10-2017,Google Pay,2.259262473,3974.855036,October,2017,,0.8655,
02-10-2017,Google Pay,2.350883903,3979.545235,October,2017,,,0.82595
03-10-2017,Google Pay,2.391235074,3974.506488,October,2017,0.68795,0.77115,-0.5315
04-10-2017,Google Pay,2.278752001,3983.130126,October,2017,,,0.17645
05-10-2017,Google Pay,2.525469236,3979.018485,October,2017,,,
06-10-2017,Google Pay,2.359689772,3967.525828,October,2017,0.921,,0.2748
07-10-2017,Google Pay,2.334129505,3968.231533,October,2017,,,
08-10-2017,Google Pay,2.218517095,3966.22433,October,2017,,,
09-10-2017,Google Pay,2.405852957,3991.158153,October,2017,,,0.9365
10-10-2017,Google Pay,2.222768666,3982.270345,October,2017,-0.3998,,
11-10-2017,Google Pay,2.06485909,3970.653521,October,2017,,0.755866667,0.8256
12-10-2017,Google Pay,2.164673385,3973.576446,October,2017,,,
13-10-2017,Google Pay,2.273376774,3978.856072,October,2017,,0.6705,
14-10-2017,Google Pay,2.514672958,3975.198842,October,2017,,,-0.490366667
15-10-2017,Google Pay,2.317338456,3974.082999,October,2017,-0.4715,,
16-10-2017,Google Pay,2.400945389,3984.823387,October,2017,-0.9239,-0.27495,
17-10-2017,Google Pay,2.251373133,3975.970043,October,2017,,0.3716,0.89825
18-10-2017,Google Pay,2.207680139,3969.846456,October,2017,0.4927,,
19-10-2017,Google Pay,2.393596997,3965.782739,October,2017,-0.6187,,0.84185
20-10-2017,Google Pay,2.19847655,3991.956599,October,2017,,0.4572,-0.39035
21-10-2017,Google Pay,2.276588031,3979.280938,October,2017,,,
22-10-2017,Google Pay,2.162797901,3976.333069,October,2017,0.5499,0.8338,0.4184
23-10-2017,Google Pay,2.380296054,3963.3462,October,2017,,0.179,
24-10-2017,Google Pay,2.403251579,3986.771329,October,2017,,0.4215,0.8681
25-10-2017,Google Pay,2.53714422,3967.273123,October,2017,0.9161,,
26-10-2017,Google Pay,2.272256047,3972.108391,October,2017,,0.667,
27-10-2017,Google Pay,2.314979567,3980.144982,October,2017,,,
28-10-2017,Google Pay,2.189574997,3987.426054,October,2017,,0,
29-10-2017,Google Pay,2.399140838,3958.77565,October,2017,,,
30-10-2017,Google Pay,2.229129066,3966.296125,October,2017,,0.7717,
31-10-2017,Google Pay,2.286701024,3964.723578,October,2017,0.7684,0.536,-0.7343
01-10-2017,PhonePe,2.79374639,4855.334998,October,2017,,0.8655,
02-10-2017,PhonePe,2.95352986,4867.241383,October,2017,,,0.82595
03-10-2017,PhonePe,2.899515701,4867.475441,October,2017,0.68795,0.77115,-0.5315
04-10-2017,PhonePe,2.991238481,4872.103506,October,2017,,,0.17645
05-10-2017,PhonePe,2.797954446,4854.726451,October,2017,,,
06-10-2017,PhonePe,3.062780971,4873.988627,October,2017,0.921,,0.2748
07-10-2017,PhonePe,3.034368842,4858.568662,October,2017,,,
08-10-2017,PhonePe,2.986570745,4876.410868,October,2017,,,
09-10-2017,PhonePe,3.083658562,4863.928839,October,2017,,,0.9365
10-10-2017,PhonePe,2.758055001,4879.644907,October,2017,-0.3998,,
11-10-2017,PhonePe,3.019546142,4865.574264,October,2017,,0.755866667,0.8256
12-10-2017,PhonePe,2.77337816,4879.310235,October,2017,,,
13-10-2017,PhonePe,2.997365506,4865.15974,October,2017,,0.6705,
14-10-2017,PhonePe,3.038563702,4882.092966,October,2017,,,-0.490366667
15-10-2017,PhonePe,2.92470557,4878.136741,October,2017,-0.4715,,
16-10-2017,PhonePe,3.048100537,4854.199413,October,2017,-0.9239,-0.27495,
17-10-2017,PhonePe,2.88190097,4871.709115,October,2017,,0.3716,0.89825
18-10-2017,PhonePe,2.929303825,4883.697043,October,2017,0.4927,,
19-10-2017,PhonePe,3.046006909,4883.147558,October,2017,-0.6187,,0.84185
20-10-2017,PhonePe,2.929312425,4865.987668,October,2017,,0.4572,-0.39035
21-10-2017,PhonePe,2.854796853,4876.966089,October,2017,,,
22-10-2017,PhonePe,2.953688996,4879.17565,October,2017,0.5499,0.8338,0.4184
23-10-2017,PhonePe,2.977098479,4881.124554,October,2017,,0.179,
24-10-2017,PhonePe,3.050707805,4861.338462,October,2017,,0.4215,0.8681
25-10-2017,PhonePe,2.953451997,4866.579535,October,2017,0.9161,,
26-10-2017,PhonePe,2.882696091,4876.558008,October,2017,,0.667,
27-10-2017,PhonePe,3.110237084,4878.167232,October,2017,,,
28-10-2017,PhonePe,3.022301777,4882.649789,October,2017,,0,
29-10-2017,PhonePe,3.063723454,4887.974937,October,2017,,,
30-10-2017,PhonePe,2.96136935,4879.316713,October,2017,,0.7717,
31-10-2017,PhonePe,3.072179552,4862.504134,October,2017,0.7684,0.536,-0.7343
01-10-2017,Paytm Payments Bank App,0.625222654,691.8906758,October,2017,,0.8655,
02-10-2017,Paytm Payments Bank App,0.643437016,714.7813305,October,2017,,,0.82595
03-10-2017,Paytm Payments Bank App,0.672376245,702.1114736,October,2017,0.68795,0.77115,-0.5315
04-10-2017,Paytm Payments Bank App,0.804978599,695.9630786,October,2017,,,0.17645
05-10-2017,Paytm Payments Bank App,0.662981321,707.4091413,October,2017,,,
06-10-2017,Paytm Payments Bank App,0.722752109,695.1075718,October,2017,0.921,,0.2748
07-10-2017,Paytm Payments Bank App,0.661347085,694.2395174,October,2017,,,
08-10-2017,Paytm Payments Bank App,0.675612354,701.2032196,October,2017,,,
09-10-2017,Paytm Payments Bank App,0.760466988,706.259213,October,2017,,,0.9365
10-10-2017,Paytm Payments Bank App,0.624910152,688.9938156,October,2017,-0.3998,,
11-10-2017,Paytm Payments Bank App,0.612188999,688.8577678,October,2017,,0.755866667,0.8256
12-10-2017,Paytm Payments Bank App,0.803027754,700.4062314,October,2017,,,
13-10-2017,Paytm Payments Bank App,0.759637335,670.9977689,October,2017,,0.6705,
14-10-2017,Paytm Payments Bank App,0.664153027,706.3242728,October,2017,,,-0.490366667
15-10-2017,Paytm Payments Bank App,0.897782551,665.0560601,October,2017,-0.4715,,
16-10-2017,Paytm Payments Bank App,0.780859692,703.7122986,October,2017,-0.9239,-0.27495,
17-10-2017,Paytm Payments Bank App,0.686574223,713.1626091,October,2017,,0.3716,0.89825
18-10-2017,Paytm Payments Bank App,0.533578914,696.8355297,October,2017,0.4927,,
19-10-2017,Paytm Payments Bank App,0.759285666,690.096171,October,2017,-0.6187,,0.84185
20-10-2017,Paytm Payments Bank App,0.576099627,710.3086098,October,2017,,0.4572,-0.39035
21-10-2017,Paytm Payments Bank App,0.71857966,701.2187908,October,2017,,,
22-10-2017,Paytm Payments Bank App,0.776031872,679.9546342,October,2017,0.5499,0.8338,0.4184
23-10-2017,Paytm Payments Bank App,0.752792913,705.3499605,October,2017,,0.179,
24-10-2017,Paytm Payments Bank App,0.653876632,696.936168,October,2017,,0.4215,0.8681
25-10-2017,Paytm Payments Bank App,0.645453346,691.7842921,October,2017,0.9161,,
26-10-2017,Paytm Payments Bank App,0.723263773,711.5309352,October,2017,,0.667,
27-10-2017,Paytm Payments Bank App,0.457441347,710.3012231,October,2017,,,
28-10-2017,Paytm Payments Bank App,0.67759916,692.9654092,October,2017,,0,
29-10-2017,Paytm Payments Bank App,0.604663819,694.2748699,October,2017,,,
30-10-2017,Paytm Payments Bank App,0.740847467,711.5654442,October,2017,,0.7717,
31-10-2017,Paytm Payments Bank App,0.726553473,699.2269179,October,2017,0.7684,0.536,-0.7343
01-11-2017,Google Pay,3.076896994,4417.539333,November,2017,,-0.0193,0.9475
02-11-2017,Google Pay,3.089221653,4441.128507,November,2017,,,-0.7541
03-11-2017,Google Pay,3.073348143,4413.332641,November,2017,,0.7783,
04-11-2017,Google Pay,3.163248548,4423.598807,November,2017,-0.3612,,
05-11-2017,Google Pay,3.040445504,4414.298035,November,2017,,,
06-11-2017,Google Pay,3.120096977,4427.529792,November,2017,,-0.58635,
07-11-2017,Google Pay,3.140873565,4424.582708,November,2017,,0.3612,-0.8591
08-11-2017,Google Pay,3.025509418,4419.237762,November,2017,,-0.3612,0.59785
09-11-2017,Google Pay,3.149456417,4426.793071,November,2017,,,
10-11-2017,Google Pay,3.07036927,4440.053837,November,2017,0.0256,,0.7418
11-11-2017,Google Pay,3.04603502,4411.777771,November,2017,,-0.0572,0.9852
12-11-2017,Google Pay,3.194299572,4417.957914,November,2017,,0.00965,0.4019
13-11-2017,Google Pay,3.131368924,4408.92733,November,2017,,,
14-11-2017,Google Pay,3.238608073,4425.605049,November,2017,,,
15-11-2017,Google Pay,3.219803111,4423.481146,November,2017,,,-0.6244
16-11-2017,Google Pay,3.087266096,4436.672977,November,2017,0.6331,0.5484,
17-11-2017,Google Pay,2.93574944,4435.792621,November,2017,0.04465,,
18-11-2017,Google Pay,3.223476731,4429.227705,November,2017,-0.2241,,
19-11-2017,Google Pay,3.234624111,4424.380517,November,2017,-0.25,0.6478,
20-11-2017,Google Pay,3.105899227,4426.852904,November,2017,0.455,,0.9421
21-11-2017,Google Pay,3.111593727,4437.671173,November,2017,0.9382,,
22-11-2017,Google Pay,3.176931336,4444.53056,November,2017,0.2119,,0.9867
23-11-2017,Google Pay,3.112062793,4415.307325,November,2017,,0.03355,
24-11-2017,Google Pay,3.138840952,4440.317877,November,2017,,,
25-11-2017,Google Pay,3.077300417,4438.670727,November,2017,,,-0.16685
26-11-2017,Google Pay,3.137611784,4441.335049,November,2017,,,
27-11-2017,Google Pay,3.086842521,4422.634599,November,2017,,,
28-11-2017,Google Pay,3.091331229,4411.207119,November,2017,,,
29-11-2017,Google Pay,3.209054704,4433.608036,November,2017,,0.8714,
30-11-2017,Google Pay,2.932664364,4445.171526,November,2017,,,
01-11-2017,PhonePe,4.143553305,5459.507317,November,2017,,-0.0193,0.9475
02-11-2017,PhonePe,4.107199768,5451.753113,November,2017,,,-0.7541
03-11-2017,PhonePe,4.143446373,5458.205741,November,2017,,0.7783,
